Cycle 3:Ni:Survey
	Characteristic Energy eV	1.486610e+003	Acquisition Time s	1.000000e-001
Name		
Position		
FWHM		
Area		
Lineshape		
K.E.	Counts		B.E.	CPS
6.856100e+002	5.284500e+003		8.010000e+002	5.284500e+004
6.866100e+002	5.326290e+003		8.000000e+002	5.326290e+004
6.876100e+002	5.371880e+003		7.990000e+002	5.371880e+004
6.886100e+002	5.372720e+003		7.980000e+002	5.372720e+004
6.896100e+002	5.400940e+003		7.970000e+002	5.400940e+004
6.906100e+002	5.382800e+003		7.960000e+002	5.382800e+004
6.916100e+002	5.384760e+003		7.950000e+002	5.384760e+004
6.926100e+002	5.471480e+003		7.940000e+002	5.471480e+004
6.936100e+002	5.497210e+003		7.930000e+002	5.497210e+004
6.946100e+002	5.504670e+003		7.920000e+002	5.504670e+004
6.956100e+002	5.525490e+003		7.910000e+002	5.525490e+004
6.966100e+002	5.600560e+003		7.900000e+002	5.600560e+004
6.976100e+002	5.633390e+003		7.890000e+002	5.633390e+004
6.986100e+002	5.665370e+003		7.880000e+002	5.665370e+004
6.996100e+002	5.741080e+003		7.870000e+002	5.741080e+004
7.006100e+002	5.803910e+003		7.860000e+002	5.803910e+004
7.016100e+002	5.855560e+003		7.850000e+002	5.855560e+004
7.026100e+002	5.942510e+003		7.840000e+002	5.942510e+004
7.036100e+002	6.023270e+003		7.830000e+002	6.023270e+004
7.046100e+002	6.100150e+003		7.820000e+002	6.100150e+004
7.056100e+002	6.192550e+003		7.810000e+002	6.192550e+004
7.066100e+002	6.235060e+003		7.800000e+002	6.235060e+004
7.076100e+002	6.283260e+003		7.790000e+002	6.283260e+004
7.086100e+002	6.190520e+003		7.780000e+002	6.190520e+004
7.096100e+002	6.178360e+003		7.770000e+002	6.178360e+004
7.106100e+002	6.222400e+003		7.760000e+002	6.222400e+004
7.116100e+002	6.160410e+003		7.750000e+002	6.160410e+004
7.126100e+002	6.175260e+003		7.740000e+002	6.175260e+004
7.136100e+002	6.057090e+003		7.730000e+002	6.057090e+004
7.146100e+002	5.904700e+003		7.720000e+002	5.904700e+004
7.156100e+002	5.759070e+003		7.710000e+002	5.759070e+004
7.166100e+002	5.541400e+003		7.700000e+002	5.541400e+004
7.176100e+002	5.352690e+003		7.690000e+002	5.352690e+004
7.186100e+002	5.145410e+003		7.680000e+002	5.145410e+004
7.196100e+002	4.995240e+003		7.670000e+002	4.995240e+004
7.206100e+002	4.847700e+003		7.660000e+002	4.847700e+004
7.216100e+002	4.774700e+003		7.650000e+002	4.774700e+004
7.226100e+002	4.789510e+003		7.640000e+002	4.789510e+004
7.236100e+002	4.765200e+003		7.630000e+002	4.765200e+004
7.246100e+002	4.720560e+003		7.620000e+002	4.720560e+004
7.256100e+002	4.690610e+003		7.610000e+002	4.690610e+004
7.266100e+002	4.654970e+003		7.600000e+002	4.654970e+004
7.276100e+002	4.678000e+003		7.590000e+002	4.678000e+004
7.286100e+002	4.677210e+003		7.580000e+002	4.677210e+004
7.296100e+002	4.639190e+003		7.570000e+002	4.639190e+004
7.306100e+002	4.606220e+003		7.560000e+002	4.606220e+004
7.316100e+002	4.587470e+003		7.550000e+002	4.587470e+004
7.326100e+002	4.562350e+003		7.540000e+002	4.562350e+004
7.336100e+002	4.514500e+003		7.530000e+002	4.514500e+004
7.346100e+002	4.522390e+003		7.520000e+002	4.522390e+004
7.356100e+002	4.460940e+003		7.510000e+002	4.460940e+004
7.366100e+002	4.438550e+003		7.500000e+002	4.438550e+004
7.376100e+002	4.401300e+003		7.490000e+002	4.401300e+004
7.386100e+002	4.391780e+003		7.480000e+002	4.391780e+004
7.396100e+002	4.375040e+003		7.470000e+002	4.375040e+004
7.406100e+002	4.335790e+003		7.460000e+002	4.335790e+004
7.416100e+002	4.338320e+003		7.450000e+002	4.338320e+004
7.426100e+002	4.328150e+003		7.440000e+002	4.328150e+004
7.436100e+002	4.334420e+003		7.430000e+002	4.334420e+004
7.446100e+002	4.346040e+003		7.420000e+002	4.346040e+004
7.456100e+002	4.363070e+003		7.410000e+002	4.363070e+004
7.466100e+002	4.374170e+003		7.400000e+002	4.374170e+004
7.476100e+002	4.357890e+003		7.390000e+002	4.357890e+004
7.486100e+002	4.367480e+003		7.380000e+002	4.367480e+004
7.496100e+002	4.404780e+003		7.370000e+002	4.404780e+004
7.506100e+002	4.411780e+003		7.360000e+002	4.411780e+004
7.516100e+002	4.471380e+003		7.350000e+002	4.471380e+004
7.526100e+002	4.493370e+003		7.340000e+002	4.493370e+004
7.536100e+002	4.477630e+003		7.330000e+002	4.477630e+004
7.546100e+002	4.498500e+003		7.320000e+002	4.498500e+004
7.556100e+002	4.567040e+003		7.310000e+002	4.567040e+004
7.566100e+002	4.568760e+003		7.300000e+002	4.568760e+004
7.576100e+002	4.574260e+003		7.290000e+002	4.574260e+004
7.586100e+002	4.578420e+003		7.280000e+002	4.578420e+004
7.596100e+002	4.634780e+003		7.270000e+002	4.634780e+004
7.606100e+002	4.724170e+003		7.260000e+002	4.724170e+004
7.616100e+002	4.819870e+003		7.250000e+002	4.819870e+004
7.626100e+002	4.896010e+003		7.240000e+002	4.896010e+004
7.636100e+002	4.974330e+003		7.230000e+002	4.974330e+004
7.646100e+002	4.995440e+003		7.220000e+002	4.995440e+004
7.656100e+002	5.012760e+003		7.210000e+002	5.012760e+004
7.666100e+002	5.043500e+003		7.200000e+002	5.043500e+004
7.676100e+002	5.069100e+003		7.190000e+002	5.069100e+004
7.686100e+002	5.186650e+003		7.180000e+002	5.186650e+004
7.696100e+002	5.326170e+003		7.170000e+002	5.326170e+004
7.706100e+002	5.469710e+003		7.160000e+002	5.469710e+004
7.716100e+002	5.667040e+003		7.150000e+002	5.667040e+004
7.726100e+002	5.856600e+003		7.140000e+002	5.856600e+004
7.736100e+002	6.073550e+003		7.130000e+002	6.073550e+004
7.746100e+002	6.094190e+003		7.120000e+002	6.094190e+004
7.756100e+002	5.913300e+003		7.110000e+002	5.913300e+004
7.766100e+002	5.702120e+003		7.100000e+002	5.702120e+004
7.776100e+002	5.500180e+003		7.090000e+002	5.500180e+004
7.786100e+002	5.398430e+003		7.080000e+002	5.398430e+004
7.796100e+002	5.265780e+003		7.070000e+002	5.265780e+004
7.806100e+002	5.186700e+003		7.060000e+002	5.186700e+004
7.816100e+002	5.116470e+003		7.050000e+002	5.116470e+004
7.826100e+002	4.977400e+003		7.040000e+002	4.977400e+004
7.836100e+002	4.670550e+003		7.030000e+002	4.670550e+004
7.846100e+002	4.339780e+003		7.020000e+002	4.339780e+004
7.856100e+002	4.036300e+003		7.010000e+002	4.036300e+004
7.866100e+002	3.863720e+003		7.000000e+002	3.863720e+004
7.876100e+002	3.727850e+003		6.990000e+002	3.727850e+004
7.886100e+002	3.631170e+003		6.980000e+002	3.631170e+004
7.896100e+002	3.606810e+003		6.970000e+002	3.606810e+004
7.906100e+002	3.564600e+003		6.960000e+002	3.564600e+004
7.916100e+002	3.532080e+003		6.950000e+002	3.532080e+004
7.926100e+002	3.478370e+003		6.940000e+002	3.478370e+004
7.936100e+002	3.417320e+003		6.930000e+002	3.417320e+004
7.946100e+002	3.374850e+003		6.920000e+002	3.374850e+004
7.956100e+002	3.316290e+003		6.910000e+002	3.316290e+004
7.966100e+002	3.256140e+003		6.900000e+002	3.256140e+004
7.976100e+002	3.224940e+003		6.890000e+002	3.224940e+004
7.986100e+002	3.159620e+003		6.880000e+002	3.159620e+004
7.996100e+002	3.140630e+003		6.870000e+002	3.140630e+004
8.006100e+002	3.101430e+003		6.860000e+002	3.101430e+004
8.016100e+002	3.082480e+003		6.850000e+002	3.082480e+004
8.026100e+002	3.036020e+003		6.840000e+002	3.036020e+004
8.036100e+002	2.996840e+003		6.830000e+002	2.996840e+004
8.046100e+002	3.000630e+003		6.820000e+002	3.000630e+004
8.056100e+002	2.976310e+003		6.810000e+002	2.976310e+004
8.066100e+002	3.029750e+003		6.800000e+002	3.029750e+004
8.076100e+002	3.018910e+003		6.790000e+002	3.018910e+004
8.086100e+002	3.015130e+003		6.780000e+002	3.015130e+004
8.096100e+002	3.034920e+003		6.770000e+002	3.034920e+004
8.106100e+002	3.033420e+003		6.760000e+002	3.033420e+004
8.116100e+002	3.063970e+003		6.750000e+002	3.063970e+004
8.126100e+002	3.037330e+003		6.740000e+002	3.037330e+004
8.136100e+002	3.078790e+003		6.730000e+002	3.078790e+004
8.146100e+002	3.081010e+003		6.720000e+002	3.081010e+004
8.156100e+002	3.079340e+003		6.710000e+002	3.079340e+004
8.166100e+002	3.114180e+003		6.700000e+002	3.114180e+004
8.176100e+002	3.124570e+003		6.690000e+002	3.124570e+004
8.186100e+002	3.177530e+003		6.680000e+002	3.177530e+004
8.196100e+002	3.198810e+003		6.670000e+002	3.198810e+004
8.206100e+002	3.209860e+003		6.660000e+002	3.209860e+004
8.216100e+002	3.244940e+003		6.650000e+002	3.244940e+004
8.226100e+002	3.272730e+003		6.640000e+002	3.272730e+004
8.236100e+002	3.280510e+003		6.630000e+002	3.280510e+004
8.246100e+002	3.281230e+003		6.620000e+002	3.281230e+004
8.256100e+002	3.290840e+003		6.610000e+002	3.290840e+004
8.266100e+002	3.299630e+003		6.600000e+002	3.299630e+004
8.276100e+002	3.302190e+003		6.590000e+002	3.302190e+004
8.286100e+002	3.314000e+003		6.580000e+002	3.314000e+004
8.296100e+002	3.311160e+003		6.570000e+002	3.311160e+004
8.306100e+002	3.266950e+003		6.560000e+002	3.266950e+004
8.316100e+002	3.244730e+003		6.550000e+002	3.244730e+004
8.326100e+002	3.286640e+003		6.540000e+002	3.286640e+004
8.336100e+002	3.393950e+003		6.530000e+002	3.393950e+004
8.346100e+002	3.511720e+003		6.520000e+002	3.511720e+004
8.356100e+002	3.656020e+003		6.510000e+002	3.656020e+004
8.366100e+002	3.824990e+003		6.500000e+002	3.824990e+004
8.376100e+002	4.068020e+003		6.490000e+002	4.068020e+004
8.386100e+002	4.413120e+003		6.480000e+002	4.413120e+004
8.396100e+002	4.740840e+003		6.470000e+002	4.740840e+004
8.406100e+002	5.091050e+003		6.460000e+002	5.091050e+004
8.416100e+002	5.362620e+003		6.450000e+002	5.362620e+004
8.426100e+002	5.526960e+003		6.440000e+002	5.526960e+004
8.436100e+002	5.584300e+003		6.430000e+002	5.584300e+004
8.446100e+002	5.508010e+003		6.420000e+002	5.508010e+004
8.456100e+002	5.446110e+003		6.410000e+002	5.446110e+004
8.466100e+002	5.418150e+003		6.400000e+002	5.418150e+004
8.476100e+002	5.376680e+003		6.390000e+002	5.376680e+004
8.486100e+002	5.310290e+003		6.380000e+002	5.310290e+004
8.496100e+002	4.986910e+003		6.370000e+002	4.986910e+004
8.506100e+002	4.199000e+003		6.360000e+002	4.199000e+004
8.516100e+002	3.396890e+003		6.350000e+002	3.396890e+004
8.526100e+002	2.735000e+003		6.340000e+002	2.735000e+004
8.536100e+002	2.320490e+003		6.330000e+002	2.320490e+004
8.546100e+002	2.103760e+003		6.320000e+002	2.103760e+004
8.556100e+002	2.057670e+003		6.310000e+002	2.057670e+004
8.566100e+002	2.060520e+003		6.300000e+002	2.060520e+004
8.576100e+002	2.074200e+003		6.290000e+002	2.074200e+004
8.586100e+002	2.101570e+003		6.280000e+002	2.101570e+004
8.596100e+002	2.131080e+003		6.270000e+002	2.131080e+004
8.606100e+002	2.120690e+003		6.260000e+002	2.120690e+004
8.616100e+002	2.113220e+003		6.250000e+002	2.113220e+004
8.626100e+002	2.114930e+003		6.240000e+002	2.114930e+004
8.636100e+002	2.112210e+003		6.230000e+002	2.112210e+004
8.646100e+002	2.083080e+003		6.220000e+002	2.083080e+004
8.656100e+002	2.040470e+003		6.210000e+002	2.040470e+004
8.666100e+002	1.920880e+003		6.200000e+002	1.920880e+004
8.676100e+002	1.755920e+003		6.190000e+002	1.755920e+004
8.686100e+002	1.568380e+003		6.180000e+002	1.568380e+004
8.696100e+002	1.429520e+003		6.170000e+002	1.429520e+004
8.706100e+002	1.342950e+003		6.160000e+002	1.342950e+004
8.716100e+002	1.288640e+003		6.150000e+002	1.288640e+004
8.726100e+002	1.286340e+003		6.140000e+002	1.286340e+004
8.736100e+002	1.280250e+003		6.130000e+002	1.280250e+004
8.746100e+002	1.262690e+003		6.120000e+002	1.262690e+004
8.756100e+002	1.260310e+003		6.110000e+002	1.260310e+004
8.766100e+002	1.269520e+003		6.100000e+002	1.269520e+004
8.776100e+002	1.264350e+003		6.090000e+002	1.264350e+004
8.786100e+002	1.273160e+003		6.080000e+002	1.273160e+004
8.796100e+002	1.283200e+003		6.070000e+002	1.283200e+004
8.806100e+002	1.288160e+003		6.060000e+002	1.288160e+004
8.816100e+002	1.289740e+003		6.050000e+002	1.289740e+004
8.826100e+002	1.289580e+003		6.040000e+002	1.289580e+004
8.836100e+002	1.312490e+003		6.030000e+002	1.312490e+004
8.846100e+002	1.301760e+003		6.020000e+002	1.301760e+004
8.856100e+002	1.314230e+003		6.010000e+002	1.314230e+004
8.866100e+002	1.312480e+003		6.000000e+002	1.312480e+004
8.876100e+002	1.303100e+003		5.990000e+002	1.303100e+004
8.886100e+002	1.323150e+003		5.980000e+002	1.323150e+004
8.896100e+002	1.315410e+003		5.970000e+002	1.315410e+004
8.906100e+002	1.301360e+003		5.960000e+002	1.301360e+004
8.916100e+002	1.284990e+003		5.950000e+002	1.284990e+004
8.926100e+002	1.273760e+003		5.940000e+002	1.273760e+004
8.936100e+002	1.293940e+003		5.930000e+002	1.293940e+004
8.946100e+002	1.280200e+003		5.920000e+002	1.280200e+004
8.956100e+002	1.297180e+003		5.910000e+002	1.297180e+004
8.966100e+002	1.304930e+003		5.900000e+002	1.304930e+004
8.976100e+002	1.299080e+003		5.890000e+002	1.299080e+004
8.986100e+002	1.316750e+003		5.880000e+002	1.316750e+004
8.996100e+002	1.316880e+003		5.870000e+002	1.316880e+004
9.006100e+002	1.318900e+003		5.860000e+002	1.318900e+004
9.016100e+002	1.309670e+003		5.850000e+002	1.309670e+004
9.026100e+002	1.302020e+003		5.840000e+002	1.302020e+004
9.036100e+002	1.308750e+003		5.830000e+002	1.308750e+004
9.046100e+002	1.339520e+003		5.820000e+002	1.339520e+004
9.056100e+002	1.344720e+003		5.810000e+002	1.344720e+004
9.066100e+002	1.344820e+003		5.800000e+002	1.344820e+004
9.076100e+002	1.370900e+003		5.790000e+002	1.370900e+004
9.086100e+002	1.378010e+003		5.780000e+002	1.378010e+004
9.096100e+002	1.365800e+003		5.770000e+002	1.365800e+004
9.106100e+002	1.380130e+003		5.760000e+002	1.380130e+004
9.116100e+002	1.400350e+003		5.750000e+002	1.400350e+004
9.126100e+002	1.414660e+003		5.740000e+002	1.414660e+004
9.136100e+002	1.398150e+003		5.730000e+002	1.398150e+004
9.146100e+002	1.408310e+003		5.720000e+002	1.408310e+004
9.156100e+002	1.405450e+003		5.710000e+002	1.405450e+004
9.166100e+002	1.409670e+003		5.700000e+002	1.409670e+004
9.176100e+002	1.412830e+003		5.690000e+002	1.412830e+004
9.186100e+002	1.401550e+003		5.680000e+002	1.401550e+004
9.196100e+002	1.393110e+003		5.670000e+002	1.393110e+004
9.206100e+002	1.390270e+003		5.660000e+002	1.390270e+004
9.216100e+002	1.386940e+003		5.650000e+002	1.386940e+004
9.226100e+002	1.380410e+003		5.640000e+002	1.380410e+004
9.236100e+002	1.371550e+003		5.630000e+002	1.371550e+004
9.246100e+002	1.389290e+003		5.620000e+002	1.389290e+004
9.256100e+002	1.378900e+003		5.610000e+002	1.378900e+004
9.266100e+002	1.409850e+003		5.600000e+002	1.409850e+004
9.276100e+002	1.415640e+003		5.590000e+002	1.415640e+004
9.286100e+002	1.407850e+003		5.580000e+002	1.407850e+004
9.296100e+002	1.452310e+003		5.570000e+002	1.452310e+004
9.306100e+002	1.528790e+003		5.560000e+002	1.528790e+004
9.316100e+002	1.611360e+003		5.550000e+002	1.611360e+004
9.326100e+002	1.664680e+003		5.540000e+002	1.664680e+004
9.336100e+002	1.672050e+003		5.530000e+002	1.672050e+004
9.346100e+002	1.662660e+003		5.520000e+002	1.662660e+004
9.356100e+002	1.590690e+003		5.510000e+002	1.590690e+004
9.366100e+002	1.532500e+003		5.500000e+002	1.532500e+004
9.376100e+002	1.460070e+003		5.490000e+002	1.460070e+004
9.386100e+002	1.383090e+003		5.480000e+002	1.383090e+004
9.396100e+002	1.344180e+003		5.470000e+002	1.344180e+004
9.406100e+002	1.309580e+003		5.460000e+002	1.309580e+004
9.416100e+002	1.277990e+003		5.450000e+002	1.277990e+004
9.426100e+002	1.238450e+003		5.440000e+002	1.238450e+004
9.436100e+002	1.208180e+003		5.430000e+002	1.208180e+004
9.446100e+002	1.164010e+003		5.420000e+002	1.164010e+004
9.456100e+002	1.129890e+003		5.410000e+002	1.129890e+004
9.466100e+002	1.122990e+003		5.400000e+002	1.122990e+004
9.476100e+002	1.121670e+003		5.390000e+002	1.121670e+004
9.486100e+002	1.140170e+003		5.380000e+002	1.140170e+004
9.496100e+002	1.151800e+003		5.370000e+002	1.151800e+004
9.506100e+002	1.183210e+003		5.360000e+002	1.183210e+004
9.516100e+002	1.208420e+003		5.350000e+002	1.208420e+004
9.526100e+002	1.380780e+003		5.340000e+002	1.380780e+004
9.536100e+002	1.956980e+003		5.330000e+002	1.956980e+004
9.546100e+002	2.913880e+003		5.320000e+002	2.913880e+004
9.556100e+002	5.322250e+003		5.310000e+002	5.322250e+004
9.566100e+002	7.324810e+003		5.300000e+002	7.324810e+004
9.576100e+002	5.226630e+003		5.290000e+002	5.226630e+004
9.586100e+002	1.954430e+003		5.280000e+002	1.954430e+004
9.596100e+002	9.404250e+002		5.270000e+002	9.404250e+003
9.606100e+002	8.161640e+002		5.260000e+002	8.161640e+003
9.616100e+002	7.690640e+002		5.250000e+002	7.690640e+003
9.626100e+002	7.361490e+002		5.240000e+002	7.361490e+003
9.636100e+002	7.200110e+002		5.230000e+002	7.200110e+003
9.646100e+002	7.017380e+002		5.220000e+002	7.017380e+003
9.656100e+002	6.975450e+002		5.210000e+002	6.975450e+003
9.666100e+002	7.016080e+002		5.200000e+002	7.016080e+003
9.676100e+002	6.907020e+002		5.190000e+002	6.907020e+003
9.686100e+002	7.054560e+002		5.180000e+002	7.054560e+003
9.696100e+002	6.971800e+002		5.170000e+002	6.971800e+003
9.706100e+002	6.948290e+002		5.160000e+002	6.948290e+003
9.716100e+002	6.969820e+002		5.150000e+002	6.969820e+003
9.726100e+002	7.041080e+002		5.140000e+002	7.041080e+003
9.736100e+002	7.120000e+002		5.130000e+002	7.120000e+003
9.746100e+002	7.032550e+002		5.120000e+002	7.032550e+003
9.756100e+002	6.972680e+002		5.110000e+002	6.972680e+003
9.766100e+002	6.969250e+002		5.100000e+002	6.969250e+003
9.776100e+002	7.092970e+002		5.090000e+002	7.092970e+003
9.786100e+002	6.985200e+002		5.080000e+002	6.985200e+003
9.796100e+002	7.157220e+002		5.070000e+002	7.157220e+003
9.806100e+002	7.202060e+002		5.060000e+002	7.202060e+003
9.816100e+002	7.161180e+002		5.050000e+002	7.161180e+003
9.826100e+002	7.071390e+002		5.040000e+002	7.071390e+003
9.836100e+002	7.177050e+002		5.030000e+002	7.177050e+003
9.846100e+002	7.113500e+002		5.020000e+002	7.113500e+003
9.856100e+002	7.181670e+002		5.010000e+002	7.181670e+003
9.866100e+002	7.305170e+002		5.000000e+002	7.305170e+003
9.876100e+002	7.217280e+002		4.990000e+002	7.217280e+003
9.886100e+002	7.244880e+002		4.980000e+002	7.244880e+003
9.896100e+002	7.193010e+002		4.970000e+002	7.193010e+003
9.906100e+002	7.261530e+002		4.960000e+002	7.261530e+003
9.916100e+002	7.337550e+002		4.950000e+002	7.337550e+003
9.926100e+002	7.225220e+002		4.940000e+002	7.225220e+003
9.936100e+002	7.323650e+002		4.930000e+002	7.323650e+003
9.946100e+002	7.151120e+002		4.920000e+002	7.151120e+003
9.956100e+002	7.278260e+002		4.910000e+002	7.278260e+003
9.966100e+002	7.393280e+002		4.900000e+002	7.393280e+003
9.976100e+002	7.280000e+002		4.890000e+002	7.280000e+003
9.986100e+002	7.362200e+002		4.880000e+002	7.362200e+003
9.996100e+002	7.452430e+002		4.870000e+002	7.452430e+003
1.000610e+003	7.285540e+002		4.860000e+002	7.285540e+003
1.001610e+003	7.316320e+002		4.850000e+002	7.316320e+003
1.002610e+003	7.214060e+002		4.840000e+002	7.214060e+003
1.003610e+003	7.304980e+002		4.830000e+002	7.304980e+003
1.004610e+003	7.316080e+002		4.820000e+002	7.316080e+003
1.005610e+003	7.215880e+002		4.810000e+002	7.215880e+003
1.006610e+003	7.256280e+002		4.800000e+002	7.256280e+003
1.007610e+003	7.280050e+002		4.790000e+002	7.280050e+003
1.008610e+003	7.201470e+002		4.780000e+002	7.201470e+003
1.009610e+003	7.164230e+002		4.770000e+002	7.164230e+003
1.010610e+003	7.166870e+002		4.760000e+002	7.166870e+003
1.011610e+003	7.139030e+002		4.750000e+002	7.139030e+003
1.012610e+003	7.253730e+002		4.740000e+002	7.253730e+003
1.013610e+003	7.347450e+002		4.730000e+002	7.347450e+003
1.014610e+003	7.341130e+002		4.720000e+002	7.341130e+003
1.015610e+003	7.101270e+002		4.710000e+002	7.101270e+003
1.016610e+003	7.214020e+002		4.700000e+002	7.214020e+003
1.017610e+003	7.184290e+002		4.690000e+002	7.184290e+003
1.018610e+003	7.195100e+002		4.680000e+002	7.195100e+003
1.019610e+003	7.211320e+002		4.670000e+002	7.211320e+003
1.020610e+003	7.378130e+002		4.660000e+002	7.378130e+003
1.021610e+003	7.443310e+002		4.650000e+002	7.443310e+003
1.022610e+003	7.433340e+002		4.640000e+002	7.433340e+003
1.023610e+003	7.292440e+002		4.630000e+002	7.292440e+003
1.024610e+003	7.131000e+002		4.620000e+002	7.131000e+003
1.025610e+003	7.265880e+002		4.610000e+002	7.265880e+003
1.026610e+003	7.396920e+002		4.600000e+002	7.396920e+003
1.027610e+003	7.507510e+002		4.590000e+002	7.507510e+003
1.028610e+003	7.438250e+002		4.580000e+002	7.438250e+003
1.029610e+003	7.469180e+002		4.570000e+002	7.469180e+003
1.030610e+003	7.411970e+002		4.560000e+002	7.411970e+003
1.031610e+003	7.394570e+002		4.550000e+002	7.394570e+003
1.032610e+003	7.505780e+002		4.540000e+002	7.505780e+003
1.033610e+003	7.521150e+002		4.530000e+002	7.521150e+003
1.034610e+003	7.498490e+002		4.520000e+002	7.498490e+003
1.035610e+003	7.493820e+002		4.510000e+002	7.493820e+003
1.036610e+003	7.337300e+002		4.500000e+002	7.337300e+003
1.037610e+003	7.432880e+002		4.490000e+002	7.432880e+003
1.038610e+003	7.375950e+002		4.480000e+002	7.375950e+003
1.039610e+003	7.453520e+002		4.470000e+002	7.453520e+003
1.040610e+003	7.433330e+002		4.460000e+002	7.433330e+003
